mmsi,inferred,known
338124869,Sailing,
338124879,Tanker,
338124913,Sailing,
338124916,Trawlers,
338124966,Pilot,
338124968,Pilot,
338124969,Pilot,
338125000,Seismic vessel,
338125093,Sailing,
338125098,Sailing,
338125233,Trawlers,
338125243,Trawlers,
338125316,Sailing,
338125397,Trawlers,
338125422,Trawlers,
338125497,Sailing,
338125498,Sailing,
338125642,Sailing,
338125742,Sailing,
338125953,Sailing,
338125969,Sailing,
338126137,Sailing,
338126265,Tug,
338126295,Sailing,
338126336,Purse seines,
338126461,Pole and line,
338126698,Set gillnets,
338126791,Sailing,
338126813,Trawlers,
338126819,Sailing,
338126934,Sailing,
338127086,Trawlers,
338127175,Trawlers,
338127187,Sailing,
338127224,Pole and line,
338127347,Pilot,
338127389,Pilot,
338127461,Trawlers,
338127479,Sailing,
338127553,Sailing,
338127607,Purse seines,
338127752,Sailing,
338127775,Sailing,
338127798,Sailing,
338127814,Trawlers,
338127822,Tug,
338127843,Sailing,
338127908,Sailing,
338127983,Sailing,
338128000,Seismic vessel,
338128001,Sailing,
338128156,Sailing,
338128205,Sailing,
338128498,Sailing,
338128636,Cargo,
338128906,Trawlers,
338128921,Sailing,
338128938,Sailing,
338129028,Trawlers,
338129113,Trawlers,
338129137,Trawlers,
338129243,Sailing,
338129269,Pilot,
338129308,Sailing,
338129357,Sailing,
338129689,Pilot,
338129827,Pots and traps,
338130122,Trawlers,
338130225,Trawlers,
338130243,Pilot,
338130273,Pots and traps,
338130349,Sailing,
338130414,Sailing,
338130532,Sailing,
338130603,Pots and traps,
338130665,Sailing,
338130773,Sailing,
338130816,Pilot,
338130863,Pots and traps,
338130878,Sailing,
338131000,Tug,
338131191,Pilot,
338131263,Trawlers,
338131388,Sailing,
338131403,Sailing,
338131547,Pilot,
338131673,Trawlers,
338131706,Sailing,
338131734,Sailing,
338131743,Sailing,
338131747,Sailing,
338131787,Pots and traps,
338131948,Seismic vessel,
338132083,Pots and traps,
338132196,Sailing,
338132223,Sailing,
338132335,Tug,
338132366,Trawlers,
338132401,Sailing,
338132407,Set gillnets,
338132433,Pots and traps,
338132585,Sailing,
338132633,Sailing,
338132722,Sailing,
338132787,Sailing,
338132812,Tanker,
338132851,Seismic vessel,
338133055,Sailing,
338133113,Sailing,
338133162,Sailing,
338133235,Sailing,
338133288,Trawlers,
338133319,Pilot,
338133365,Sailing,
338133514,Sailing,
338133779,Trawlers,
338133868,Trawlers,
338133973,Pilot,
338134031,Pots and traps,
338134531,Pots and traps,
338134595,Sailing,
338134662,Sailing,
338134706,Pilot,
338134794,Trawlers,
338134796,Sailing,
338135072,Trawlers,
338135092,Sailing,
338135208,Sailing,
338135254,Purse seines,
338135307,Trawlers,
338135376,Sailing,
338135461,Sailing,
338135528,Trawlers,
338135567,Sailing,
338135625,Sailing,
338135705,Trawlers,
338135826,Sailing,
338135861,Sailing,
338136037,Sailing,
338136153,Pilot,
338136317,Sailing,
338136343,Cargo,
338136435,Sailing,
338136549,Sailing,
338136739,Sailing,
338136752,Trawlers,
338136963,Pots and traps,
338136966,Sailing,
338136993,Cargo,
338137000,Trawlers,
338137262,Sailing,
338137357,Squid,
338137476,Sailing,
338137687,Pole and line,
338137709,Set gillnets,
338137711,Sailing,
338137715,Sailing,
338137757,Sailing,
338138014,Purse seines,
338138255,Pots and traps,
338138572,Set gillnets,
338138748,Sailing,
338139109,Sailing,
338139167,Set longlines,
338139212,Sailing,
338139461,Tug,
338139568,Pilot,
338139663,Sailing,
338139721,Sailing,
338139766,Trawlers,
338139829,Seismic vessel,
338139865,Sailing,
338139895,Pots and traps,
338140000,Trawlers,Trawlers
338140062,Pilot,
338140284,Pilot,
338140285,Pilot,
338140317,Sailing,
338140601,Seismic vessel,
338140775,Sailing,Sailing
338140872,Sailing,
338140889,Pilot,
338140895,Sailing,
338140902,Pilot,
338141018,Pilot,
338141033,Sailing,
338141041,Trawlers,
338141061,Sailing,
338141078,Sailing,
338141081,Pots and traps,
338141128,Pots and traps,
338141134,Reefer,
338141143,Sailing,
338141282,Trawlers,
338141405,Sailing,
338141416,Sailing,
338141539,Sailing,
338141545,Sailing,
338141587,Drifting longlines,
338141592,Set gillnets,
338141607,Sailing,
338141612,Sailing,
338141633,Sailing,
338141646,Sailing,
338141737,Sailing,
338141808,Trawlers,
338141813,Sailing,
338141817,Sailing,
338141859,Sailing,
338141862,Sailing,
338141891,Trawlers,
338142008,Sailing,
338142072,Trawlers,
338142126,Sailing,
338142135,Trawlers,
338142239,Sailing,
338142414,Sailing,
338142431,Pilot,
338142459,Sailing,
338142532,Pots and traps,
338142596,Trawlers,
338142627,Cargo,
338142663,Pole and line,
338142736,Trawlers,
338142837,Sailing,
338142839,Sailing,
338142939,Sailing,
338143015,Sailing,
338143028,Pots and traps,
338143069,Pilot,
338143123,Seismic vessel,
338143127,Pilot,
338143145,Trawlers,
338143147,Sailing,
338143176,Sailing,
338143278,Trawlers,
338143293,Sailing,
338143333,Sailing,
338143353,Sailing,
338143371,Trawlers,
338143481,Pole and line,
338143506,Trawlers,
338143507,Trawlers,
338143509,Trawlers,
338143792,Trawlers,
338143803,Trawlers,
338143836,Squid,
338143881,Trawlers,
338144000,Seismic vessel,
338144027,Pots and traps,
338144032,Sailing,
338144151,Sailing,
338144186,Sailing,
338144229,Trawlers,
338144369,Sailing,
338144461,Sailing,
338144478,Sailing,
338144528,Set gillnets,
338144536,Trawlers,
338144568,Sailing,
338144582,Sailing,
338144592,Sailing,
338144798,Sailing,
338144808,Sailing,
338145013,Trawlers,
338145032,Pilot,
338145042,Trawlers,
338145048,Trawlers,
338145069,Sailing,
338145157,Sailing,
338145174,Trawlers,
338145184,Trawlers,
338145203,Sailing,
338145209,Trawlers,
338145223,Pilot,
338145225,Sailing,
338145238,Trawlers,
338145261,Trawlers,
338145313,Pole and line,
338145389,Sailing,
338145405,Pots and traps,
338145412,Sailing,
338145449,Sailing,
338145498,Sailing,
338145512,Pilot,
338145533,Sailing,
338145664,Sailing,
338145671,Pilot,
338145681,Sailing,
338145691,Pilot,
338145693,Pilot,
338145694,Pilot,
338145714,Set gillnets,
338145727,Sailing,
338145824,Pilot,
338145861,Sailing,
338145907,Sailing,
338145917,Sailing,
338145944,Pilot,
338145999,Sailing,
338146144,Sailing,
338146147,Trawlers,
338146164,Sailing,
338146339,Sailing,
338146436,Sailing,
338146437,Pilot,
338146439,Pilot,
338146458,Purse seines,
338146483,Sailing,
338146508,Sailing,
338146531,Sailing,
338146594,Pilot,
338146597,Pilot,
338146676,Trawlers,
338146781,Squid,
338146938,Sailing,
338146953,Sailing,
338147000,Seismic vessel,
338147012,Sailing,
338147096,Pilot,
338147164,Sailing,
338147266,Trawlers,
338147288,Sailing,
338147352,Sailing,
338147401,Sailing,
338147538,Sailing,
338147567,Trawlers,
338147677,Pilot,
338147701,Sailing,
338147725,Trawlers,
338147731,Set longlines,
338147934,Pilot,
338147965,Sailing,
338148158,Pilot,
338148182,Sailing,
338148317,Sailing,
338148354,Sailing,
338148452,Trawlers,
338148475,Pots and traps,
338148544,Sailing,
338148559,Sailing,
338148561,Pole and line,
338148646,Pilot,
338148647,Pots and traps,
338148873,Sailing,
338148926,Sailing,
338149015,Trawlers,
338149094,Sailing,
338149146,Trawlers,
338149154,Trawlers,
338149196,Trawlers,
338149213,Trawlers,
338149315,Sailing,
338149376,Trawlers,
338149378,Sailing,
338149432,Sailing,
338149498,Sailing,
338149652,Trawlers,
338149666,Pots and traps,
338149681,Set gillnets,
338149748,Sailing,
338149843,Trawlers,
338149988,Sailing,
338150032,Sailing,
338150182,Sailing,
338150231,Sailing,
338150367,Set longlines,
338150531,Pole and line,
338150626,Reefer,
338150804,Trawlers,
338150975,Sailing,
338153000,Sailing,
338155056,Sailing,
338155132,Sailing,
338155151,Sailing,
338155246,Sailing,
338155357,Sailing,
338155473,Trawlers,
338155529,Trawlers,
338155543,Sailing,
338155582,Trawlers,
338155584,Trawlers,
338155612,Set gillnets,
338155694,Sailing,
338155706,Set gillnets,
338155734,Trawlers,
338155824,Pole and line,
338155844,Sailing,
338155866,Trawlers,
338155951,Trawlers,
338155991,Sailing,
338156078,Sailing,
338156079,Trawlers,
338156176,Sailing,
338156184,Sailing,
338156336,Trawlers,
338156388,Pilot,
338156567,Sailing,
338156657,Sailing,
338156728,Sailing,
338156735,Sailing,
338156798,Trawlers,
338156899,Sailing,
338157223,Sailing,
338157322,Sailing,
338157338,Pilot,
338157579,Sailing,
338157948,Sailing,
338157969,Sailing,
338157975,Pole and line,
338157979,Sailing,
338158011,Pilot,
338158429,Sailing,
338158591,Sailing,
338158825,Sailing,
338158874,Sailing,
338158891,Pilot,
338158987,Trawlers,
338159366,Trawlers,
338159387,Sailing,
338159521,Squid,
338159916,Trawlers,
338160088,Sailing,
338160458,Trawlers,
338160605,Sailing,
338160676,Pots and traps,
338160738,Sailing,
338160808,Sailing,
338160862,Squid,
338161308,Trawlers,
338161427,Sailing,
338161743,Pilot,
338161971,Sailing,
338162000,Trawlers,
338162587,Trawlers,
338162732,Trawlers,
338162794,Cargo,
338163000,Sailing,
338163065,Trawlers,
338163145,Trawlers,
338163155,Set longlines,
338163174,Cargo,
338163337,Trawlers,
338163981,Set gillnets,
338167000,Sailing,
338169000,Trawlers,
338185000,Trawlers,
338190000,Sailing,
338194000,Sailing,
338195000,Sailing,
338198000,Pilot,
338201638,Sailing,
338205000,Sailing,
338208000,Purse seines,
338217000,Reefer,
338219000,Reefer,
338221000,Sailing,
338228000,Seismic vessel,
338250000,Trawlers,
338251000,Cargo,
338252000,Sailing,
338255000,Seismic vessel,
338257000,Seismic vessel,
338261000,Cargo,
338269000,Reefer,
338272000,Purse seines,
338273000,Tug,
338279000,Tanker,
338280000,Seismic vessel,
338293000,Cargo,
338296000,Trawlers,Trawlers
338300000,Cargo,
338312000,Sailing,
338316000,Reefer,
338318000,Sailing,
338324000,Seismic vessel,
338327000,Sailing,
338338000,Trawlers,
338339000,Seismic vessel,
338343000,Purse seines,
338351000,Set gillnets,
338353000,Sailing,
338365000,Cargo,
338366000,Tug,
338371000,Tanker,
338382000,Trawlers,
338386000,Pole and line,
338398000,Seismic vessel,
338400000,Trawlers,
338401000,Cargo,
338402000,Pilot,
338403000,Cargo,
338407000,Seismic vessel,
338408000,Cargo,
338411000,Seismic vessel,
338412000,Seismic vessel,
338413000,Sailing,
338415000,Set longlines,
338418000,Cargo,
338420000,Cargo,Cargo
338423000,Sailing,
338423784,Seismic vessel,
338424000,Tug,
338425000,Tug,
338427000,Sailing,
338433000,Trawlers,
338441000,Seismic vessel,
338442000,Tug,
338443000,Seismic vessel,
338446000,Seismic vessel,
338447000,Tanker,
338449000,Trawlers,
338455000,Purse seines,
338458000,Seismic vessel,
338460000,Trawlers,
338461000,Seismic vessel,
338466000,Seismic vessel,
338467000,Sailing,
338469000,Trawlers,
338471000,Seismic vessel,
338474000,Cargo,
338477000,Seismic vessel,
338481000,Reefer,
338484000,Seismic vessel,
338494100,Trawlers,Trawlers
338495000,Trawlers,
338501000,Tug,
338504000,Cargo,
338511000,Sailing,
338515000,Sailing,
338517000,Tug,
338525000,Cargo,
338526000,Trawlers,
338528000,Sailing,
338531000,Sailing,
338533000,Tug,
338536000,Seismic vessel,
338564000,Trawlers,
338566000,Cargo,
338568000,Trawlers,Trawlers
338570000,Tug,
338571000,Seismic vessel,
338573000,Seismic vessel,
338574000,Seismic vessel,
338575000,Tug,
338579000,Purse seines,
338589000,Trawlers,
338595000,Seismic vessel,
338604000,Trawlers,
338607000,Tug,
338610000,Seismic vessel,
338613000,Cargo,
338615000,Tug,
338616000,Tanker,
338617000,Reefer,
338618000,Tanker,
338619000,Reefer,
338622000,Purse seines,
338626000,Trawlers,
338628000,Seismic vessel,
338630000,Tug,
338631000,Tanker,
338640000,Cargo,
338643000,Trawlers,
338644000,Seismic vessel,
338651000,Cargo,
338657000,Cargo,
338663000,Seismic vessel,
338664000,Tug,
338667000,Seismic vessel,
338669000,Reefer,
338670000,Seismic vessel,Tug
338673000,Trawlers,Trawlers
338674000,Sailing,
338678000,Set longlines,
338683000,Trawlers,
338688800,Trawlers,
338689000,Seismic vessel,
338693000,Trawlers,
338697000,Sailing,
338703000,Tug,
338707000,Pots and traps,
338708000,Seismic vessel,
338712000,Purse seines,
338714000,Seismic vessel,
338721000,Seismic vessel,
338724000,Tug,
338726000,Reefer,
338728000,Trawlers,
338731000,Sailing,
338737000,Tug,
338748000,Seismic vessel,
338749000,Drifting longlines,
338752000,Seismic vessel,
338755000,Seismic vessel,
338759000,Seismic vessel,
338761000,Sailing,
338765000,Trawlers,
338774000,Purse seines,
338780000,Sailing,
338781000,Sailing,
338797000,Tug,
338806000,Cargo,
338808000,Sailing,
338832000,Reefer,
338842000,Sailing,
338850000,Purse seines,
338854000,Seismic vessel,
338855000,Seismic vessel,
338860000,Reefer,
338867000,Sailing,
338871000,Tug,
338876000,Trawlers,
338883000,Tanker,
338884000,Seismic vessel,
338888000,Seismic vessel,
338891000,Trawlers,
338897000,Sailing,
338899000,Tanker,
338919000,Trawlers,
338921000,Sailing,
338922000,Sailing,
338926182,Squid,
338926407,Pilot,
338926957,Sailing,
338926959,Sailing,
338926961,Sailing,
338927000,Trawlers,
338931000,Sailing,
338940000,Tanker,
338945000,Trawlers,
338953000,Purse seines,
338954000,Tug,
338955000,Tug,
338956000,Trawlers,
338982000,Tug,
338997000,Tug,
339000100,Tug,
339000200,Tug,
339110100,Pole and line,
339111100,Sailing,
339300000,Sailing,
339300220,Reefer,
339300320,Reefer,
339300350,Reefer,
339300480,Reefer,
339300490,Cargo,
339300580,Cargo,
339300590,Reefer,
339300610,Reefer,
339300640,Reefer,
339300660,Cargo,
339300670,Tug,
339300680,Sailing,
339300690,Tanker,
339300730,Reefer,
339301000,Sailing,
339313000,Sailing,
339400111,Cargo,
339400112,Tanker,
339400113,Cargo,
339400114,Reefer,
339400115,Tanker,
339400116,Cargo,
339601000,Pilot,
339800020,Reefer,
340198424,Reefer,
341009000,Reefer,Reefer
341012000,Tug,
341016000,Reefer,
341021000,Cargo,
341032000,Reefer,
341046000,Trawlers,
341049000,Reefer,Reefer
341052000,Cargo,
341059000,Trawlers,
341060000,Trawlers,
341061000,Tanker,
341071000,Reefer,
341078000,Trawlers,
341083000,Trawlers,
341089000,Sailing,
341091000,Reefer,
341095000,Reefer,
341096000,Trawlers,
341099000,Reefer,
341100000,Tug,
341106000,Reefer,
341107000,Seismic vessel,
341109000,Tanker,
341111000,Reefer,
341117000,Reefer,
341120000,Reefer,
341121000,Trawlers,
341124000,Reefer,
341138000,Trawlers,
341140000,Reefer,
341156000,Tanker,
341157000,Cargo,
341176000,Reefer,
341184000,Reefer,
341193000,Reefer,
341197000,Reefer,
341213000,Tug,
341222000,Reefer,
341223000,Sailing,
341229000,Reefer,
341237000,Tanker,
341244000,Reefer,
341245000,Trawlers,
341246000,Pole and line,
341247000,Reefer,
341252000,Reefer,
341254000,Trawlers,
341269000,Reefer,
341270000,Cargo,
341273000,Reefer,
341278000,Reefer,
341280000,Tug,
341284000,Reefer,
341289000,Tug,
341306000,Reefer,
341307000,Reefer,Reefer
341316000,Reefer,
341317000,Tug,
341318000,Reefer,
341321000,Pilot,
341344000,Reefer,
341346000,Tanker,
341347000,Reefer,
341348000,Reefer,
341363000,Pots and traps,
341365000,Trawlers,
341367000,Reefer,
341377000,Purse seines,
341379000,Cargo,
341384000,Reefer,
341387000,Sailing,
341391000,Trawlers,
341393000,Reefer,
341397000,Pilot,
341398000,Tug,
341405000,Set gillnets,
341413000,Reefer,
341416000,Reefer,
341421000,Reefer,
341422000,Reefer,
341425000,Tanker,
341441000,Reefer,
341443000,Reefer,
341447000,Reefer,
341453000,Trawlers,
341454000,Reefer,
341469000,Reefer,
341470000,Pole and line,
341471000,Seismic vessel,
341478000,Pole and line,
341497000,Trawlers,
341504000,Trawlers,
341508000,Pole and line,
341517000,Reefer,
341522000,Reefer,
341524000,Cargo,
341533000,Tug,
341534000,Purse seines,
341539000,Trawlers,
341544000,Reefer,
341545000,Reefer,
341552000,Reefer,
341558000,Purse seines,
341560000,Reefer,
341566000,Trawlers,
341572000,Reefer,
341573000,Reefer,
341574000,Reefer,
341575000,Trawlers,
341576000,Tug,
341579000,Reefer,
341582000,Trawlers,
341591000,Trawlers,
341592000,Cargo,
341593000,Cargo,
341602000,Reefer,
341607000,Tug,
341612000,Reefer,
341615000,Set longlines,
341628000,Purse seines,
341632000,Seismic vessel,
341641000,Tanker,
341643000,Squid,
341644000,Trawlers,
341648000,Reefer,
341659000,Trawlers,
341663000,Cargo,
341666000,Tug,
341667000,Tug,
341670000,Reefer,
341673000,Pole and line,
341676000,Seismic vessel,
341678000,Sailing,
341679000,Trawlers,
341686000,Tanker,
341690000,Reefer,
341696000,Reefer,
341701000,Reefer,
341703000,Reefer,
341712000,Set longlines,
341735000,Tanker,
341736000,Set longlines,
341740000,Reefer,
341741000,Purse seines,
341749000,Reefer,
341750000,Tanker,
341751000,Reefer,
341752000,Purse seines,
341757000,Tanker,
341759000,Reefer,
341760000,Trawlers,
341763000,Reefer,
341765000,Trawlers,
341768000,Reefer,
341770000,Reefer,
341773000,Tanker,
341774000,Tanker,
341777000,Cargo,
341778000,Reefer,
341779000,Sailing,
341780000,Trawlers,
341781000,Cargo,
341782000,Reefer,
341787000,Purse seines,
341788000,Reefer,
341793000,Reefer,
341797000,Reefer,
341803000,Reefer,
341804000,Trawlers,
341805000,Reefer,
341824000,Tanker,
341827000,Tug,
341829000,Sailing,
341830000,Reefer,
341831000,Trawlers,
341834000,Sailing,
341837000,Tug,
341842000,Trawlers,
341843000,Seismic vessel,
341847000,Reefer,
341850000,Purse seines,
341857000,Sailing,
341862000,Reefer,
341868000,Purse seines,
341872000,Reefer,
341873000,Tanker,
341879000,Tug,
341880000,Trawlers,
341881000,Sailing,
341886000,Trawlers,
341887000,Trawlers,
341888000,Sailing,
341889000,Reefer,
341891000,Reefer,
341895000,Tug,
341903000,Trawlers,
341904000,Reefer,
341917000,Pilot,
341919000,Reefer,
341922000,Sailing,
341925000,Tug,
341926000,Trawlers,
341932000,Reefer,
341935000,Reefer,
341941000,Reefer,
341949000,Tanker,
341949001,Tanker,
341959000,Reefer,
341960000,Tanker,
341971000,Trawlers,
341976000,Reefer,
341977000,Cargo,
341978000,Reefer,
341979000,Pole and line,
341985000,Cargo,
341986000,Reefer,
341992000,Pilot,
341994000,Seismic vessel,
341995000,Trawlers,
342578970,Trawlers,
343961455,Reefer,
344021498,Tanker,
344021525,Set longlines,
344021530,Sailing,
344031465,Set gillnets,
344139279,Reefer,
345000000,Purse seines,
345000002,Seismic vessel,
345000010,Purse seines,
345002601,Purse seines,
345009929,Tanker,
345010002,Tanker,
345010009,Sailing,
345010012,Sailing,
345010014,Purse seines,
345010015,Tug,
345010016,Trawlers,
345010017,Tug,
345010018,Trawlers,
345010019,Pole and line,
345010027,Tug,
345010028,Cargo,
345010029,Tug,
345010030,Cargo,
345010033,Tug,
345010036,Seismic vessel,
345010037,Tug,
345010039,Purse seines,
345010043,Tug,
345010044,Set longlines,
345010045,Cargo,
345010047,Cargo,
345010048,Purse seines,
345010049,Trawlers,
345010050,Tanker,
345010051,Tanker,
345010053,Cargo,
345010054,Tug,
345010056,Purse seines,
345010057,Purse seines,
345010058,Pilot,
345010060,Cargo,
345010062,Drifting longlines,
345010063,Seismic vessel,
345010064,Tug,
345010065,Tanker,
345010067,Trawlers,
345010068,Cargo,
345010069,Tug,
345010300,Trawlers,
345010500,Reefer,
345010501,Tug,
