mmsi,count
413859436,4057
413859452,3930
413859453,4040
413859469,2898
413859818,2976
413860000,36240
413860058,9015
413860220,3472
413860244,8590
413860386,2983
413860396,2092
413860505,2409
413862000,41206
413862004,37164
413862106,20790
413862201,83497
413862202,52868
413862968,3990
413863000,62747
413865000,66002
413865245,4454
413865386,2078
413865399,20211
413866000,70136
413866336,17989
413867000,62201
413867543,20690
413868000,24000
413868018,6674
413868492,2279
413868686,6084
413869000,72042
413869633,2820
413870009,3469
413870010,17175
413870050,2942
413870053,8483
413870055,2752
413871234,4763
413872000,80336
413872001,20759
413872003,18965
413872004,19826
413872320,3199
413872350,2084
413872723,2101
413874000,70871
413875000,59594
413875098,2909
413875267,3085
413877650,67507
413877745,7024
413877746,8569
413878100,9684
413878252,35370
413878901,2571
413879000,38835
413880000,11803
413881128,2064
413881365,2042
413881403,41178
413881579,6737
413882301,17849
413882303,20992
413882401,5959
413882403,67374
413882404,5947
413885135,3039
413885239,25376
413885657,5261
413886633,3243
413886688,7982
413887027,3194
413887722,8798
413887799,8582
413888008,4114
413888017,4272
413888223,14971
413888231,4283
413888262,2424
413888405,26148
413888555,9454
413888566,3246
413888666,3562
413888728,5590
413888802,35418
413888803,6358
413888804,13670
413888807,19230
413888810,14292
413888820,24345
413888821,6473
413888822,27578
413888823,3531
413888825,18739
413888826,9317
413888827,30865
413888829,7059
413888835,4939
413888836,17419
413888839,2543
413888847,51544
413888865,24211
413888869,2134
413888870,10396
413888872,14407
413888875,2472
413888878,43711
413888879,6447
413888880,3411
413888884,77516
413888886,35870
413888888,107306
413888921,21910
413888925,2984
413888990,21393
413888999,8040
413889009,4496
413889499,6080
413889600,3126
413889933,20302
413889990,9203
413890000,37715
413890666,15480
413890990,33685
413891000,55177
413892000,70771
413892084,18572
413892085,20751
413892086,6944
413892087,11906
413892088,20411
413892089,25130
413892092,5537
413892094,33697
413892095,32638
413892098,8316
413892499,2332
413893000,89307
413893643,5629
413894000,74531
413894528,22489
413895000,23487
413895555,3668
413895566,3012
413895625,3410
413896000,37568
413896377,9979
413897000,73775
413898000,67915
413898888,3098
413898899,2123
413898989,6986
413899000,83405
413899431,5756
413899653,47570
413899696,5210
413899898,2539
413899980,29743
413899989,31762
413899999,4322
413900000,37917
413900001,31694
413900002,26345
413900003,17669
413900005,25257
413900011,25639
413900012,41837
413900013,18386
413900014,10082
413900015,35947
413900016,9972
413900017,17563
413900018,10810
413900023,6478
413900025,18871
413900026,7234
413900027,12521
413900033,16053
413900034,7465
413900035,14163
413900036,14979
413900037,6639
413900038,4334
413900039,12461
413900042,12956
413900044,24264
413900045,9263
413900047,16052
413900048,13611
413900049,3883
413900051,3731
413900052,3457
413900053,4724
413900054,4669
413900055,2387
413900056,6898
413900059,7440
413900061,19307
413900062,61780
413900064,26941
413900067,2440
413900069,19651
413900071,4977
413900073,5535
413900075,2207
413900076,2924
413900079,2693
413900085,3290
413900088,8261
413900092,2821
413900093,9944
413900096,2231
413900097,11015
413900098,4177
413900101,2211
413900102,7952
413900104,4728
413900106,9378
413900108,2792
413900109,3709
413900114,13269
413900116,2351
413900117,3363
413900118,2536
413900119,5215
413900122,3884
413900123,7673
413900124,2416
413900126,22976
413900127,15748
413900128,9602
413900129,4643
413900131,5911
413900133,9799
413900134,2445
413900137,12567
413900138,19382
413900145,6837
413900146,20867
413900147,3955
413900149,10111
413900152,2730
413900153,13891
413900157,4939
413900158,2334
413900159,7732
413900162,6085
413900163,3525
413900166,4634
413900168,2376
413900172,10224
413900175,7227
413900176,2907
413900178,2392
413900179,2564
413900181,2892
413900186,2986
413900187,3471
413900189,5150
413900192,2234
413900194,2425
413900195,3161
413900196,7917
413900197,2257
413900198,5076
413900199,8715
413900201,54282
413900203,5039
413900211,4163
413900215,3186
413900216,6891
413900219,2045
413900221,3096
413900223,2043
413900225,3033
413900232,2689
413900235,6453
413900236,2513
413900237,7889
413900238,2662
413900241,8247
413900242,11888
413900243,16602
413900245,8526
413900246,2995
413900248,3517
413900251,3981
413900252,3197
413900254,25010
413900255,7851
413900259,24123
413900261,3798
413900262,16938
413900263,59559
413900265,3018
413900266,8737
413900267,3863
413900268,11758
413900269,11051
413900273,8251
413900284,4142
413900285,2642
413900288,3167
413900289,3506
413900291,2587
413900292,28368
413900301,4179
413900302,29252
413900303,3208
413900304,7274
413900313,2381
413900314,2594
413900315,3028
413900316,2063
413900317,2541
413900318,3405
413900323,16319
413900324,23565
413900325,3400
413900329,39708
413900331,59253
413900332,43060
413900333,25269
413900334,5993
413900335,20290
413900339,11481
413900345,37557
413900349,6551
413900356,21895
413900357,39847
413900358,21985
413900361,25502
413900362,21740
413900363,13895
413900364,29615
413900365,14625
413900368,2551
413900376,27792
413900378,5471
413900379,5437
413900381,2437
413900383,7726
413900385,4917
413900388,7942
413900391,2105
413900392,3749
413900394,19993
413900397,28606
413900398,3796
413900399,23247
413900401,3874
413900402,2698
413900405,3052
413900407,5951
413900409,27148
413900411,11825
413900412,14702
413900413,2125
413900414,6107
413900415,17767
413900416,12745
413900417,3198
413900419,17361
413900425,13256
413900428,9638
413900429,30554
413900431,20911
413900435,28320
413900436,27323
413900438,70876
413900439,3588
413900441,8395
413900442,2162
413900449,22202
413900451,25204
413900453,28533
413900454,49122
413900455,38018
413900456,24390
413900457,23662
413900458,36316
413900459,3421
413900463,3925
413900464,7763
413900465,2145
413900466,79389
413900467,14115
413900468,18842
413900469,14444
413900472,5765
413900473,2011
413900474,3343
413900476,6468
413900477,33777
413900479,40159
413900481,26461
413900482,10642
413900483,7647
413900484,20585
413900485,11220
413900486,13687
413900487,9919
413900488,14996
413900489,25248
413900491,23764
413900492,28008
413900493,11105
413900494,32861
413900495,4294
413900496,19494
413900497,24240
413900498,13150
413900501,13517
413900502,4433
413900503,16732
413900508,34201
413900509,61744
413900511,33578
413900515,19508
413900516,3940
413900517,25373
413900518,11878
413900519,36825
413900521,17638
413900522,22257
413900523,21158
413900524,25905
413900525,18811
413900526,39839
413900527,31847
413900528,2649
413900531,13336
413900532,10501
413900535,18390
413900536,62518
413900537,11794
413900538,6517
413900539,9940
413900542,25320
413900543,23862
413900544,7096
413900545,16108
413900546,61085
413900547,12325
413900548,17730
413900549,3215
413900553,23176
413900554,3473
413900556,4354
413900566,11091
413900567,36273
413900568,48846
413900569,32855
413900572,43350
413900573,6950
413900574,3177
413900581,3671
413900588,33358
413900589,27901
413900591,11920
413900595,13792
413900597,4697
413900599,60915
413900601,70209
413900603,5538
413900605,9282
413900607,8407
413900608,6114
413900609,17505
413900611,4170
413900612,46036
413900613,44558
413900614,51973
413900615,2791
413900617,4724
413900619,10448
413900622,56685
413900623,35676
413900624,40136
413900627,20105
413900628,4646
413900629,15263
413900631,23405
413900632,9749
413900633,3495
413900635,23161
413900636,24445
413900637,62818
413900639,5107
413900642,41618
413900643,3410
413900644,27873
413900645,43401
413900646,24773
413900647,24547
413900648,29111
413900652,28040
413900653,6081
413900654,2107
413900655,27211
413900656,69039
413900657,39671
413900658,30012
413900664,7299
413900666,37958
413900667,24624
413900668,3070
413900676,102746
413900677,79130
413900678,32467
413900681,33328
413900684,35584
413900685,6472
413900689,5799
413900691,17425
413900692,29017
413900693,21945
413900694,3102
413900695,53634
413900696,49855
413900697,14469
413900698,10240
413900699,37013
413900701,32599
413900702,34412
413900704,7951
413900705,79858
413900706,16643
413900717,23911
413900718,35801
413900719,63249
413900721,19332
413900724,5741
413900725,32860
413900726,2321
413900727,45516
413900728,21011
413900732,17714
413900738,13855
413900743,3532
413900746,34908
413900747,25811
413900752,14053
413900753,6141
413900754,17133
413900756,16345
413900761,7008
413900762,58146
413900764,36035
413900767,16619
413900768,26623
413900769,28208
413900775,2296
413900776,23159
413900777,37953
413900778,12677
413900779,34625
413900781,29014
413900783,22772
413900784,42641
413900785,15422
413900786,23252
413900787,24316
413900788,21434
413900789,53671
413900791,52051
413900792,16424
413900793,30068
413900794,50001
413900795,24459
413900796,49117
413900797,8217
413900808,3209
413900812,9993
413900817,42009
413900818,9784
413900819,4053
413900821,15150
413900824,34757
413900825,59345
413900827,6123
413900831,17248
413900832,18480
413900834,16396
413900835,27346
413900836,27158
413900837,20564
413900838,44696
413900842,10954
413900843,8524
413900844,12407
413900846,2539
413900847,20930
413900848,2521
413900851,7773
413900869,3399
413900872,11176
413900873,7867
413900877,7308
413900878,19066
413900879,5044
413900881,30031
413900882,15540
413900883,28821
413900885,21702
413900888,21276
413900889,8168
413900892,48110
413900893,19678
413900894,12110
413900896,22501
413900897,12257
413900898,19593
413900899,5004
413900901,23485
413900903,42265
413900904,4656
413900905,30588
413900906,21550
413900909,16163
413900912,26289
413900914,13738
413900915,5400
413900916,3209
413900917,17972
413900918,77389
413900919,26559
413900921,66448
413900922,13463
413900923,42837
413900924,6211
413900925,23789
413900926,30825
413900927,8557
413900929,35200
413900934,10142
413900937,11887
413900939,6449
413900941,8420
413900942,2342
413900943,2336
413900946,5013
413900948,22342
413900949,29436
413900951,20774
413900952,19281
413900953,30330
413900954,31068
413900955,28540
413900956,26072
413900957,12800
413900959,24499
413900961,30872
413900962,10072
413900963,7434
413900964,24011
413900965,89150
413900966,71752
413900967,75416
413900968,63681
413900969,77413
413900971,78357
413900972,93088
413900975,57236
413900976,7224
413900977,2149
413900978,3103
413900981,15343
413900982,3354
413900989,11576
413900991,5005
413900992,20495
413900993,20208
413900994,3080
413900995,2215
413900996,29254
413900998,79855
413900999,16268
413901000,13509
413901001,3689
413901003,27753
413901013,7848
413901014,8040
413901017,21714
413901018,15327
413901019,29268
413901021,36900
413901023,2800
413901024,47994
413901025,27841
413901028,3266
413901029,6366
413901032,3565
413901033,30802
413901036,3008
413901039,3286
413901042,13824
413901043,24531
413901046,7484
413901047,10036
413901048,5631
413901051,4960
413901054,9456
413901055,29737
413901056,25557
413901057,10410
413901058,22443
413901059,45853
413901061,43161
413901062,32072
413901063,26266
413901064,4276
413901065,34715
413901066,7575
413901068,22827
413901069,16878
413901071,5594
413901072,12286
413901077,2400
413901082,2057
413901085,33417
413901086,23037
413901088,9670
413901089,3768
413901091,9211
413901092,10682
413901093,4817
413901094,45812
413901095,15653
413901096,46075
413901097,14667
413901101,26706
413901102,34861
413901103,5337
413901106,8906
413901107,36749
413901109,20674
413901114,14506
413901115,6318
413901116,2313
413901117,6987
413901118,23348
413901119,27898
413901124,55918
413901125,15943
413901126,21481
413901129,12741
413901131,3639
413901132,18050
413901133,75819
413901134,10595
413901139,27921
413901152,2804
413901154,13368
413901155,7206
413901158,10817
413901161,7160
413901162,9078
413901163,4865
413901166,18973
413901167,9015
413901168,18660
413901169,3793
413901171,2267
413901174,3512
413901179,8788
413901181,13932
413901182,2901
413901184,8327
413901185,31978
413901186,5313
413901187,11861
413901191,9734
413901193,2285
413901195,2818
413901196,13510
413901197,5707
413901199,4788
413901201,13345
413901204,13670
413901205,3113
413901206,3096
413901209,3990
413901211,26764
413901212,12200
413901215,35894
413901216,44780
413901217,44760
413901218,22398
413901219,41632
413901221,21468
413901222,24793
413901223,16589
413901224,42926
413901227,60071
413901228,15409
413901233,19268
413901234,5429
413901237,8364
413901242,2421
413901248,3367
413901249,3223
413901256,36761
413901259,8218
413901261,58118
413901262,5388
413901263,3925
413901266,4986
413901273,25485
413901274,28713
413901275,13556
413901278,17559
413901279,29184
413901281,3472
413901284,2282
413901286,23923
413901288,7279
413901289,11375
413901292,12716
413901301,23330
413901303,39044
413901306,36915
413901312,3347
413901314,2910
413901315,2010
413901317,52607
413901318,26045
413901319,37150
413901321,45991
413901322,21454
413901323,69388
413901326,8967
413901328,19645
413901329,4688
413901331,32668
413901332,2486
413901333,9558
413901337,2027
413901345,20432
413901347,10615
413901349,40384
413901351,55549
413901352,7241
413901355,4500
413901356,14639
413901361,4109
413901362,5082
413901366,7734
413901367,4567
413901368,2329
413901374,3337
413901379,8425
413901381,3051
413901382,6239
413901383,13225
413901384,5862
413901385,13200
413901387,2673
413901388,18217
413901389,4229
413901393,5819
413901395,3217
413901398,10911
413901402,2350
413901404,5504
413901407,4459
413901408,4292
413901412,20560
413901413,4888
413901414,10298
413901418,8713
413901419,13509
413901424,2910
413901427,10313
413901428,3709
413901431,31480
413901432,5407
413901433,22817
413901435,21218
413901436,9096
413901437,2062
413901441,14316
413901444,10687
413901451,8695
413901452,21330
413901453,35443
413901454,15631
413901455,14650
413901457,150535
413901458,39819
413901461,2269
413901466,29383
413901467,3456
413901468,2589
413901471,14307
413901472,25968
413901473,9069
413901474,19648
413901476,21908
413901477,7304
413901478,21208
413901483,54173
413901485,4131
413901486,9063
413901487,33538
413901488,7618
413901489,2279
413901491,5062
413901496,2066
413901498,3849
413901502,9713
413901505,4490
413901506,2574
413901509,2901
413901511,82312
413901512,6435
413901513,34913
413901521,12754
413901524,2364
413901525,2125
413901527,3523
413901541,4065
413901542,9904
413901547,2557
413901548,2341
413901552,31525
413901553,12506
413901556,30864
413901557,32779
413901558,34260
413901559,4731
413901561,46203
413901562,41464
413901563,59359
413901564,12349
